Id	Name	Family	Family Override	Saying	Duration	Difficulty	isFellowship	isOffensive	isUntargeted	IsInstantCast	School.Id	Requires TurnTo
3869	Invocation of the Black Book	521	521	kedrakaeril	1800	250	False	False	False	False	3	True
3870	Syphon Creature Essence	250	250	equinochor	-1	400	False	True	False	False	4	True
3871	Syphon Item Essence	250	250	equinochor	-1	400	False	True	False	False	4	True
3872	Syphon Life Essence	250	250	equinochor	-1	400	False	True	False	False	4	True
3873	Essence's Command	250	250	equinzhachor	-1	400	True	True	False	False	2	True
3874	Death's Aura	68	68	equinzhapaj	-1	400	True	True	False	False	2	True
3875	Acidic Curse	102	102	cruathqualoi	240	400	True	False	False	False	2	True
3876	Curse of the Blades	114	114	cruathquaril	240	400	True	False	False	False	2	True
3877	Corrosive Strike	117	117	zojakquafeth	-1	400	False	True	False	False	1	True
3878	Incendiary Strike	121	121	zojakquaguz	-1	400	False	True	False	False	1	True
3879	Glacial Strike	119	119	zojakquapaj	-1	400	False	True	False	False	1	True
3880	Galvanic Strike	120	120	zojakquasith	-1	400	False	True	False	False	1	True
3881	Corrosive Ring	222	222	volaequafeth	-1	400	False	True	False	False	1	False
3882	Incendiary Ring	226	226	volaequaguz	-1	400	False	True	False	False	1	False
3883	Pyroclastic Explosion	226	226	volaequaguz	-1	400	False	True	False	False	1	False
3884	Glacial Ring	224	224	volaequapaj	-1	400	False	True	False	False	1	False
3885	Galvanic Ring	225	225	volaequasith	-1	400	False	True	False	False	1	False
3886	Magic Disarmament	42	42	equinopaj	60	400	False	True	False	False	4	True
3887	Entering the Hatch	214	214	thithi	-1	125	False	False	False	False	3	True
3888	Passage to the Rare Chambers	214	214	thithi	-1	125	False	False	False	False	3	True
3889	Inner Burial Chamber Portal Sending	214	214	thithi	-1	125	False	False	False	False	3	True
3890	Will of the People	271	271	kedrakcasith	1800	10	False	False	False	True	4	True
3891	Honor of the Bull	345	345	kedrakguavik	1800	10	False	False	False	True	4	True
3892	Summon Flame Seekers	226	226	volaequaguz	-1	300	False	True	False	False	1	False
3893	Summon Burning Haze	226	226	volaequaguz	-1	300	False	True	False	False	1	False
3894	Dark Persistence	416	416	kedrakcasith	10800	3	False	False	False	True	4	True
3895	Dark Reflexes	522	522	kedrakcasith	10800	3	False	False	False	True	4	True
3896	Dark Equilibrium	413	413	kedrakcasith	10800	3	False	False	False	True	4	True
3897	Dark Purpose	417	417	kedrakcasith	10800	3	False	False	False	True	4	True
3898	Pooky's Recall 1	214	214	thithithithi	-1	125	False	False	True	False	3	False
3899	Pooky's Recall 2	214	214	thithithi	-1	125	False	False	True	False	3	False
3900	Pooky's Recall 3	214	214	thithithi	-1	125	False	False	True	False	3	False
3901	Egg Bomb	121	121	zojakquaguz	-1	300	False	True	False	False	1	True
3902	Ring around the Rabbit	228	228	volaequati	-1	200	False	True	False	False	1	False
3903	Whirlwind	223	223	volaequareth	-1	200	False	True	False	False	1	False
3904	Essence's Fury	237	237		-1	300	False	True	False	False	1	True
3905	Essence's Fury	237	237		-1	300	False	True	False	False	1	True
3906	Essence's Fury	237	237		-1	300	False	True	False	False	1	True
3907	Essence's Fury	237	237		-1	300	False	True	False	False	1	True
3908	Mana Blast	84	84	equinzhaloi	-1	300	False	True	False	False	2	True
3909	Mana Syphon	98	98	yanoizhaloi	120	400	False	True	False	False	2	True
3910	Brain Freeze	424	424	kedrakcavik	15	500	False	True	False	False	4	True
3911	Spiral of Souls	80	80	tugakzhapaj	-1	400	False	True	False	False	2	True
3912	Lower Black Spear Temple Portal Sending	214	214	thithi	-1	125	False	False	False	False	3	True
3913	Aegis of the Golden Flame	115	115	helkasquasith	3600	310	False	False	True	True	2	False
3914	Dark Vortex	223	223	volaequareth	-1	400	False	True	False	False	1	False
3915	Black Madness	424	424	kedrakcavik	60	350	False	True	False	False	4	True
3916	Flayed Flesh	116	116	cruathquasith	10	500	False	True	False	False	2	True
3917	Numbing Chill	106	106	cruathqualoi	240	400	True	False	False	False	2	True
3918	Flammable	110	110	cruathqualoi	240	400	True	False	False	False	2	True
3919	Lightning Rod	108	108	cruathqualoi	240	400	True	False	False	False	2	True
3920	Tunnels to the Harbinger	214	214	thithi	-1	125	False	False	False	False	3	True
3921	Harbinger's Lair	214	214	thithi	-1	125	False	False	False	False	3	True
3922	Tunnels to the Harbinger	214	214	thithi	-1	125	False	False	False	False	3	True
3923	Tunnels to the Harbinger	214	214	thithi	-1	125	False	False	False	False	3	True
3924	Tunnels to the Harbinger	214	214	thithi	-1	125	False	False	False	False	3	True
3925	Harbinger's Lair	214	214	thithi	-1	125	False	False	False	False	3	True
3926	Harbinger's Fiery Touch	121	121	zojakquaguz	-1	300	False	True	False	False	1	True
3927	Charge Flesh	108	108	cruathquatak	60	350	False	True	False	False	2	True
3928	Disarmament	38	38	equinozael	60	400	False	True	False	False	4	True
3929	Rossu Morta Chapterhouse Recall	214	214	shurovthizael	-1	150	False	False	True	False	3	False
3930	Whispering Blade Chapterhouse Recall	214	214	shurovthizael	-1	150	False	False	True	False	3	False
3931	Dark Vortex	223	223	volaequareth	-1	400	False	True	False	False	1	False
3932	Grael's Rage	80	80	zhapaj	-1	400	False	False	False	False	2	True
3933	Black Spear Strike	241	241		-1	400	False	True	False	False	1	True
3934	Heavy Acid Ring	222	222		-1	400	False	True	False	False	1	False
3935	Heavy Blade Ring	228	228		-1	400	False	True	False	False	1	False
3936	Fire Bomb	226	226		-1	400	False	True	False	False	1	False
3937	Heavy Force Ring	227	227		-1	400	False	True	False	False	1	False
3938	Heavy Frost Ring	224	224		-1	400	False	True	False	False	1	False
3939	Thaumic Bleed	225	225	volaequasith	-1	400	False	True	False	False	1	False
3940	Exsanguinating Wave	80	80	tugakzhapaj	-1	400	False	True	False	False	2	True
3941	Heavy Lightning Ring	225	225		-1	400	False	True	False	False	1	False
3942	Heavy Shock Ring	223	223		-1	400	False	True	False	False	1	False
3943	Burning Earth	233	233	quavoshquaguz	-1	400	False	True	False	False	1	False
3944	Rain of Spears	241	241		-1	400	False	False	False	False	1	True
3945	Raging Storm	239	239		-1	400	False	False	False	False	1	True
3946	Acid Wave	222	222		-1	400	False	True	False	False	1	False
3947	Blade Wave	228	228		-1	400	False	True	False	False	1	False
3948	Flame Wave	226	226		-1	400	False	True	False	False	1	False
3949	Force Wave	227	227		-1	400	False	True	False	False	1	False
3950	Frost Wave	224	224		-1	400	False	True	False	False	1	False
3951	Lightning Wave	225	225		-1	400	False	True	False	False	1	False
3952	Shock Waves	223	223		-1	400	False	True	False	False	1	False
3953	Carraida’s Benediction	520	520		86400	100	False	False	False	False	4	True
3954	Access to the White Tower	214	214	thithi	-1	125	False	False	False	False	3	True
3955	Epic Bludgeon Ward	401	401	loiloi	10800	20	False	False	False	True	2	True
3956	Epic Piercing Ward	405	405	loiloi	10800	20	False	False	False	True	2	True
3957	Epic Slashing Ward	403	403	loiloi	10800	50	False	False	False	False	2	True
3958	White Tower Egress	214	214	thithi	-1	125	False	False	False	False	3	True
3959	Redirect Motives	80	80	equinzhapaj	-1	325	False	True	False	False	2	True
3960	Authority	154	154	rilrilrilrilrilril	1020	500	False	False	False	False	3	True
3961	Defense of the Just	156	156	malaraeguz	3600	500	False	False	False	False	3	True
3962	Bound to the Law	38	38	equinozael	240	400	False	True	False	False	4	True
3963	Epic Coordination	267	267	kedrakcavik	780	25	False	False	False	True	4	True
3964	Epic Focus	269	269	kedrakcaril	780	25	False	False	False	True	4	True
3965	Epic Strength	261	261	kedrakcazael	780	25	False	False	False	True	4	True
3966	Ringleader's Chambers	214	214		-1	125	False	False	False	False	3	True
3967	Bandit Trap	214	214	thithi	-1	125	False	False	False	False	3	True
3968	Bandit Hideout	214	214	thithi	-1	125	False	False	False	False	3	True
3969	Acid Bomb	222	222		-1	400	False	True	False	False	1	False
3970	Blade Bomb	228	228		-1	400	False	True	False	False	1	False
3971	Fire Bomb	226	226		-1	400	False	True	False	False	1	False
3972	Force Bomb	227	227		-1	400	False	True	False	False	1	False
3973	Frost Bomb	224	224		-1	400	False	True	False	False	1	False
3974	Lightning Bomb	225	225		-1	400	False	True	False	False	1	False
3975	Shock Bomb	223	223		-1	400	False	True	False	False	1	False
3976	Incantation of Armor Other	115	115	helkasquasith	5400	400	False	False	False	False	2	True
3977	Coordination Other Incantation	7	7	malarcavik	10800	400	False	False	False	False	4	True
3978	Focus Other Incantation	9	9	malarcaril	10800	400	False	False	False	False	4	True
3979	Strength Other Incantation	1	1	malarcazael	10800	400	False	False	False	False	4	True
3980	Impenetrability Incantation	160	160	malarquasith	10800	325	False	False	False	False	3	True
3981	Mana Renewal Other Incantation	97	97	boquarzhaloi	10800	400	False	False	False	False	2	True
3982	Regeneration Other Incantation	93	93	boquarzhapaj	10800	400	False	False	False	False	2	True
3983	Rejuvenation Other Incantation	95	95	boquarzhavik	10800	400	False	False	False	False	2	True
3984	Mukkir's Ferocity	389	389	kedrakaereth	10800	4	False	False	False	True	3	True
3985	Mukkir Sense	329	329	kedrakaeguz	10800	4	False	False	False	True	3	True
3986	Rock Fall	118	118	zojakquareth	-1	400	False	True	False	False	1	True
3987	Black Spear Strike	241	241		-1	400	False	True	False	False	1	True
3988	Black Spear Strike	241	241		-1	400	False	True	False	False	1	True
3989	Dark Lightning	120	120	zojakquasith	-1	400	False	True	False	False	1	True
3990	Heavy Frost Ring	224	224		-1	400	False	True	False	False	1	False
3991	Thaumic Bleed	225	225	volaequasith	-1	400	False	True	False	False	1	False
3992	Heavy Acid Ring	222	222		-1	400	False	True	False	False	1	False
3993	Heavy Blade Ring	228	228		-1	400	False	True	False	False	1	False
3994	Fire Bomb	226	226		-1	400	False	True	False	False	1	False
3995	Heavy Force Ring	227	227		-1	400	False	True	False	False	1	False
3996	Heavy Frost Ring	224	224		-1	400	False	True	False	False	1	False
3997	Heavy Lightning Ring	225	225		-1	400	False	True	False	False	1	False
3998	Dark Vortex	223	223	volaequareth	-1	400	False	True	False	False	1	False
3999	Exsanguinating Wave	80	80	tugakzhapaj	-1	400	False	True	False	False	2	True
4000	Heavy Shock Ring	223	223		-1	400	False	True	False	False	1	False
4001	Burning Earth	233	233	quavoshquaguz	-1	400	False	True	False	False	1	False
4002	Burning Earth	233	233	quavoshquaguz	-1	400	False	True	False	False	1	False
4003	Wall of Spears	234	234		-1	400	False	False	False	False	1	False
4004	Wall of Spears	234	234		-1	400	False	False	False	False	1	False
4005	Acid Wave	222	222		-1	400	False	True	False	False	1	False
4006	Blade Wave	228	228		-1	400	False	True	False	False	1	False
4007	Flame Wave	226	226		-1	400	False	True	False	False	1	False
4008	Force Wave	227	227		-1	400	False	True	False	False	1	False
4009	Frost Wave	224	224		-1	400	False	True	False	False	1	False
4010	Lightning Wave	225	225		-1	400	False	True	False	False	1	False
4011	Shock Waves	223	223		-1	400	False	True	False	False	1	False
4012	White Totem Temple Sending	214	214	thithi	-1	125	False	False	False	False	3	True
4013	Black Totem Temple Sending	214	214	thithi	-1	125	False	False	False	False	3	True
4014	Abyssal Totem Temple Sending	214	214	thithi	-1	125	False	False	False	False	3	True
4015	Ruschk Skin	513	513	kedrakquasith	10800	10	False	False	False	True	2	True
4016	Shadow's Heart	349	349	kedrakguaguz	10800	25	False	False	False	True	4	True
4017	Phial's Accuracy	19	19	malarhati	3600	500	False	False	False	False	4	True
4018	Permafrost	160	160	malarquasith	3600	475	False	False	False	False	3	True
4019	Epic Quickness	265	265	kedrakcaja	780	25	False	False	False	True	4	True
4020	Epic Deception Prowess	343	343	kedrakgualoi	780	25	False	False	False	True	4	True
4021	Flurry of Stars	137	137	tugakquati	-1	300	False	True	False	False	1	True
4022	Zombies Persistence	93	93	boquarzhapaj	60	545	False	False	True	True	2	False
4023	Disco Inferno Portal Sending	214	214	thithi	-1	125	False	False	False	False	3	True
4024	Asheron’s Lesser Benediction	520	520		86400	100	False	False	False	False	4	True
4025	Cast Iron Stomach	281	281		10800	50	False	False	False	False	2	True
4026	Hematic Verdure	279	279	careth	510	25	False	False	True	True	2	False
4027	Messenger's Stride	369	369	kedrakguati	780	30	False	False	False	True	4	True
4028	Snowball	119	119	zojakquafeth	-1	1	False	True	False	True	1	True
4029	Return to the Hall of Champions	214	214	thithi	-1	125	False	False	False	False	3	True
4030	Colosseum Arena	214	214	thithi	-1	125	False	False	False	False	3	True
4031	Advanced Colosseum Arena	214	214	thithi	-1	125	False	False	False	False	3	True
4032	Colosseum Arena	214	214	thithi	-1	125	False	False	False	False	3	True
4033	Advanced Colosseum Arena	214	214	thithi	-1	125	False	False	False	False	3	True
4034	Colosseum Arena	214	214	thithi	-1	125	False	False	False	False	3	True
4035	Advanced Colosseum Arena	214	214	thithi	-1	125	False	False	False	False	3	True
4036	Colosseum Arena	214	214	thithi	-1	125	False	False	False	False	3	True
4037	Advanced Colosseum Arena	214	214	thithi	-1	125	False	False	False	False	3	True
4038	Colosseum Arena	214	214	thithi	-1	125	False	False	False	False	3	True
4039	Advanced Colosseum Arena	214	214	thithi	-1	125	False	False	False	False	3	True
4040	Master's Innervation	93	93	boquarzhapaj	20	1000	False	False	True	False	2	False
4041	The Path to Bur	214	214		-1	125	False	False	False	False	3	True
4042	The Winding Path to Bur	214	214		-1	125	False	False	False	False	3	True
4043	Kukuur Hide	115	115	helkasquasith	120	350	False	False	True	True	2	False
4044	Acid Ball	117	117	volaequati	-1	320	False	True	False	False	1	True
4045	Flame Ball	121	121	volaequati	-1	320	False	True	False	False	1	True
4046	Lightning Ball	120	120	volaequati	-1	320	False	True	False	False	1	True
4047	Artisan Alchemist's Inspiration	523	523	kedrakeatak	30	30	False	False	False	True	4	True
4048	Artisan Cook's Inspiration	524	524	kedrakguafeth	30	30	False	False	False	True	4	True
4049	Artisan Fletcher's Inspiration	525	525	kedrakguareth	30	30	False	False	False	True	4	True
4050	Artisan Lockpicker's Inspiration	526	526	kedrakguaril	30	30	False	False	False	True	4	True
4051	Master Alchemist's Inspiration	523	523	kedrakeatak	30	20	False	False	False	True	4	True
4052	Master Cook's Inspiration	524	524	kedrakguafeth	30	20	False	False	False	True	4	True
4053	Master Fletcher's Inspiration	525	525	kedrakguareth	30	20	False	False	False	True	4	True
4054	Master Lockpicker's Inspiration	526	526	kedrakguaril	30	20	False	False	False	True	4	True
4055	Journeyman Alchemist's Inspiration	523	523	kedrakeatak	30	10	False	False	False	True	4	True
4056	Journeyman Cook's Inspiration	524	524	kedrakguafeth	30	10	False	False	False	True	4	True
4057	Journeyman Fletcher's Inspiration	525	525	kedrakguareth	30	10	False	False	False	True	4	True
4058	Journeyman Lockpicker's Inspiration	526	526	kedrakguaril	30	10	False	False	False	True	4	True
4059	Endurance Other Incantation	3	3	malarcareth	3600	400	False	False	False	False	4	True
4060	Quickness Other Incantation	5	5	malarcaja	3600	400	False	False	False	False	4	True
4061	Willpower Other Incantation	11	11	malarcasith	3600	400	False	False	False	False	4	True
4062	Empyrean Aegis	160	160	malarquasith	3600	500	False	False	False	False	3	True
4063	Exit the Upper Catacomb	214	214		-1	125	False	False	False	False	3	True
4064	Access the Upper Catacomb	214	214		-1	125	False	False	False	False	3	True
4065	Lower Catacomb Portal Sending	214	214		-1	125	False	False	False	False	3	True
4066	Access to the Ley Line Cavern	214	214		-1	125	False	False	False	False	3	True
4067	Mucor Bolt	80	80	equinzhapaj	-1	400	False	True	False	False	2	True
4068	Mucor Mana Well	527	527	kedrakzhaloi	10800	400	False	False	False	False	2	True
4069	Mucor Jolt	80	80	equinzhapaj	-1	400	False	True	False	False	2	True
4070	Empyrean Mana Absorbtion	283	283		7200	100	False	False	False	False	2	True
4071	Empyrean Stamina Absorbtion	281	281		7200	100	False	False	False	False	2	True
4072	Aurlanaa's Resolve	528	528	boquarzhaloi	3600	20	False	False	True	True	2	False
4073	Empyrean Regeneration	257	257	boquarzhaloi	3600	50	False	False	True	True	2	False
4074	Empyrean Rejuvenation	407	407	boquarzhaloi	3600	50	False	False	True	True	2	False
4075	Empyrean Mana Renewal	259	259	boquarzhaloi	3600	50	False	False	True	True	2	False
4076	Empyrean Enlightenment	53	53	malareaja	3600	500	False	False	False	False	4	True
4077	Mana Conversion Mastery Incantation	51	51	malareasith	7200	400	False	False	False	False	4	True
